#word	frequency	freq_per_million
otrosí_NOUN	58	0.13778971171831322
nespresso_NOUN	58	0.13778971171831322
conformada_ADJ	58	0.13778971171831322
llamaba_VERB_Ind_Imp	58	0.13778971171831322
presentados_ADJ	58	0.13778971171831322
recorrieron_VERB_Ind_Past	58	0.13778971171831322
casinuevo_VERB_Ind_Pres	58	0.13778971171831322
ausente_ADV	58	0.13778971171831322
realice_VERB_Sub_Pres	58	0.13778971171831322
mezclando_VERB_Ger	58	0.13778971171831322
celebremos_VERB_Ind_Pres	58	0.13778971171831322
efectuada_ADJ	58	0.13778971171831322
boston_NOUN	57	0.1354140270335147
encarcelación_NOUN	57	0.1354140270335147
tutorizado_ADJ	57	0.1354140270335147
prorratear_ADJ	57	0.1354140270335147
estricto_ADV	57	0.1354140270335147
otos_NOUN	57	0.1354140270335147
palmas_NOUN	57	0.1354140270335147
nube_ADJ	57	0.1354140270335147
sociodemográfica_ADJ	57	0.1354140270335147
1325_NOUN	57	0.1354140270335147
lexicón_NOUN	57	0.1354140270335147
potabilizadora_NOUN	57	0.1354140270335147
;)_AUX_Ind_Pres	57	0.1354140270335147
marijuana_NOUN	57	0.1354140270335147
valdiviano_ADJ	57	0.1354140270335147
masajea_VERB_Ind_Pres	57	0.1354140270335147
circuit_NOUN	57	0.1354140270335147
atraido_ADJ	57	0.1354140270335147
ultraconservadora_ADJ	57	0.1354140270335147
mosh_NOUN	57	0.1354140270335147
apk_NOUN	57	0.1354140270335147
degustador_NOUN	57	0.1354140270335147
histéresis_NOUN	57	0.1354140270335147
tehuelche_NOUN	57	0.1354140270335147
etmoide_NOUN	57	0.1354140270335147
saquear_VERB_Ind_Imp	57	0.1354140270335147
tórpido_ADJ	57	0.1354140270335147
evangelizar_VERB_Ind_Pres	57	0.1354140270335147
adherencia_VERB_Ind_Pres	57	0.1354140270335147
cristalinidad_NOUN	57	0.1354140270335147
constitutivamente_ADJ	57	0.1354140270335147
oriundo_VERB_Past	57	0.1354140270335147
hinchar_VERB_Sub_Pres	57	0.1354140270335147
seguiriyas_NOUN	57	0.1354140270335147
plutónico_ADJ	57	0.1354140270335147
pigmeo_ADJ	57	0.1354140270335147
compac_NOUN	57	0.1354140270335147
holgazanería_NOUN	57	0.1354140270335147
descamativo_ADJ	57	0.1354140270335147
tumulto_ADJ	57	0.1354140270335147
magnetofón_NOUN	57	0.1354140270335147
ultraliberales_ADJ	57	0.1354140270335147
cribar_VERB_Inf	57	0.1354140270335147
compañia_VERB_Ind_Fut	57	0.1354140270335147
axis_NOUN	57	0.1354140270335147
transfigurar_VERB_Ind_Pres	57	0.1354140270335147
antropometría_NOUN	57	0.1354140270335147
engañabobos_NOUN	57	0.1354140270335147
vomitivo_NOUN	57	0.1354140270335147
atuendo_AUX_Ger	57	0.1354140270335147
ue_VERB_Imp	57	0.1354140270335147
sancochar_NOUN	57	0.1354140270335147
verga_VERB_Ind_Pres	57	0.1354140270335147
risk_NOUN	57	0.1354140270335147
reaparecer_VERB_Sub_Pres	57	0.1354140270335147
engrasar_VERB_Sub_Imp	57	0.1354140270335147
suizo_VERB_Ind_Pres	57	0.1354140270335147
vocalizar_VERB_Inf	57	0.1354140270335147
embriagador_NOUN	57	0.1354140270335147
rendir_VERB_Sub_Pres	57	0.1354140270335147
miapuesta_NOUN	57	0.1354140270335147
serpentear_VERB_Ger	57	0.1354140270335147
subcuencas_NOUN	57	0.1354140270335147
laconismo_NOUN	57	0.1354140270335147
nach_VERB_Ind_Past	57	0.1354140270335147
piston_NOUN	57	0.1354140270335147
estratégia_NOUN	57	0.1354140270335147
nuestros_ADV	57	0.1354140270335147
gratuitamente_ADJ	57	0.1354140270335147
teína_NOUN	57	0.1354140270335147
constipar_NOUN	57	0.1354140270335147
po_NOUN	57	0.1354140270335147
extorsionar_VERB_Ind_Pres	57	0.1354140270335147
critical_NOUN	57	0.1354140270335147
naturalizar_VERB_Past	57	0.1354140270335147
rebrote_NOUN	57	0.1354140270335147
energizantes_ADJ	57	0.1354140270335147
stalinismo_NOUN	57	0.1354140270335147
iodo_NOUN	57	0.1354140270335147
eximente_NOUN	57	0.1354140270335147
tijuana_NOUN	57	0.1354140270335147
lipoma_NOUN	57	0.1354140270335147
tiento_NOUN	57	0.1354140270335147
alharaca_NOUN	57	0.1354140270335147
posrevolucionario_ADJ	57	0.1354140270335147
legitimista_NOUN	57	0.1354140270335147
flexionar_VERB_Ger	57	0.1354140270335147
cion_NOUN	57	0.1354140270335147
impersonalidad_NOUN	57	0.1354140270335147
íntegramente_ADJ	57	0.1354140270335147
protuberancia_ADJ	57	0.1354140270335147
frugalidad_NOUN	57	0.1354140270335147
incursionar_ADJ	57	0.1354140270335147
vidad_NOUN	57	0.1354140270335147
palpitar_VERB_Ger	57	0.1354140270335147
sorprender_AUX_Past	57	0.1354140270335147
perpetuar_VERB_Ind_Past	57	0.1354140270335147
ratificar_AUX_Inf	57	0.1354140270335147
expirar_NOUN	57	0.1354140270335147
incómodo_VERB_Ind_Pres	57	0.1354140270335147
melenudo_NOUN	57	0.1354140270335147
detentador_NOUN	57	0.1354140270335147
brezal_ADJ	57	0.1354140270335147
atáxico_NOUN	57	0.1354140270335147
cochinada_NOUN	57	0.1354140270335147
reflexivamente_ADV	57	0.1354140270335147
sari_NOUN	57	0.1354140270335147
álgido_NOUN	57	0.1354140270335147
partiditas_NOUN	57	0.1354140270335147
imprimir_AUX_Inf	57	0.1354140270335147
ninja_ADJ	57	0.1354140270335147
toradol_NOUN	57	0.1354140270335147
autosatisfacción_NOUN	57	0.1354140270335147
gut_NOUN	57	0.1354140270335147
ayuno_ADJ	57	0.1354140270335147
consumir_VERB_Sub_Pres	57	0.1354140270335147
sampling_NOUN	57	0.1354140270335147
alpari_NOUN	57	0.1354140270335147
asi_DET	57	0.1354140270335147
videográfica_ADJ	57	0.1354140270335147
farmacológico_NOUN	57	0.1354140270335147
latoso_ADJ	57	0.1354140270335147
urémico_ADJ	57	0.1354140270335147
desintoxicar_VERB_Ind_Pres	57	0.1354140270335147
certificable_ADJ	57	0.1354140270335147
denigración_NOUN	57	0.1354140270335147
indiferentemente_ADV	57	0.1354140270335147
rimel_NOUN	57	0.1354140270335147
replicabilidad_NOUN	57	0.1354140270335147
mantillo_NOUN	57	0.1354140270335147
esfumar_VERB_Ind_Imp	57	0.1354140270335147
traquear_NOUN	57	0.1354140270335147
samurai_ADJ	57	0.1354140270335147
calima_NOUN	57	0.1354140270335147
repensar_VERB_Ger	57	0.1354140270335147
nio_NOUN	57	0.1354140270335147
atirantar_ADJ	57	0.1354140270335147
autonomias_NOUN	57	0.1354140270335147
insigne_DET	57	0.1354140270335147
prolongar_VERB_Ind_Pres	57	0.1354140270335147
chopper_VERB_Inf	57	0.1354140270335147
bedel_NOUN	57	0.1354140270335147
compraria_VERB_Ind_Pres	57	0.1354140270335147
mareante_ADV	57	0.1354140270335147
ilusionar_VERB_Past	57	0.1354140270335147
talasoterapia_NOUN	57	0.1354140270335147
fidel_NOUN	57	0.1354140270335147
cuatrienal_ADJ	57	0.1354140270335147
atormentar_VERB_Ger	57	0.1354140270335147
electrofisiológicos_ADJ	57	0.1354140270335147
escindir_VERB_Ind_Pres	57	0.1354140270335147
bumerán_VERB_Ind_Fut	57	0.1354140270335147
foam_NOUN	57	0.1354140270335147
plumoso_ADJ	57	0.1354140270335147
carnalidad_NOUN	57	0.1354140270335147
western_ADJ	57	0.1354140270335147
ejemplificar_VERB_Ger	57	0.1354140270335147
paranoia_ADJ	57	0.1354140270335147
responsabilización_NOUN	57	0.1354140270335147
rehabilitadora_ADJ	57	0.1354140270335147
bebita_NOUN	57	0.1354140270335147
primal_ADJ	57	0.1354140270335147
suelto_VERB_Imp	57	0.1354140270335147
they_VERB_Past	57	0.1354140270335147
evaporar_VERB_Ind_Past	57	0.1354140270335147
contraindicar_VERB_Ind_Pres	57	0.1354140270335147
homepage_NOUN	57	0.1354140270335147
macadamia_NOUN	57	0.1354140270335147
supersport_NOUN	57	0.1354140270335147
improvisar_VERB_Ind_Pres	57	0.1354140270335147
o_o_VERB_Ind_Past	57	0.1354140270335147
precontrato_NOUN	57	0.1354140270335147
esconder_VERB_Sub_Imp	57	0.1354140270335147
techar_VERB_Inf	57	0.1354140270335147
atochar_NOUN	57	0.1354140270335147
kieras_ADJ	57	0.1354140270335147
supercopa_NOUN	57	0.1354140270335147
subpelo_NOUN	57	0.1354140270335147
desperdiciar_VERB_Sub_Pres	57	0.1354140270335147
ufano_ADJ	57	0.1354140270335147
craqueo_NOUN	57	0.1354140270335147
orlistat_PRON	57	0.1354140270335147
canibal_ADJ	57	0.1354140270335147
palear_VERB_Inf	57	0.1354140270335147
declinante_ADJ	57	0.1354140270335147
amputar_VERB_Ind_Past	57	0.1354140270335147
.36_VERB_Ind_Past	57	0.1354140270335147
invento_ADJ	57	0.1354140270335147
:-))_VERB_Ind_Past	57	0.1354140270335147
incoordinación_NOUN	57	0.1354140270335147
subglótico_ADJ	57	0.1354140270335147
nublar_VERB_Past	57	0.1354140270335147
árnica_NOUN	57	0.1354140270335147
acobardar_VERB_Ind_Pres	57	0.1354140270335147
hematógeno_ADJ	57	0.1354140270335147
likes_NOUN	57	0.1354140270335147
pedernal_NOUN	57	0.1354140270335147
norteafricano_NOUN	57	0.1354140270335147
trim_NOUN	57	0.1354140270335147
tokens_VERB_Inf	57	0.1354140270335147
pesadilla_ADJ	57	0.1354140270335147
descentrar_VERB_Inf	57	0.1354140270335147
enumerar_VERB_Ind_Fut	57	0.1354140270335147
meningitis_ADJ	57	0.1354140270335147
absenta_NOUN	57	0.1354140270335147
nuca_VERB_Sub_Pres	57	0.1354140270335147
banea_VERB_Ind_Pres	57	0.1354140270335147
juguetear_VERB_Ind_Imp	57	0.1354140270335147
aleccionar_VERB_Ind_Pres	57	0.1354140270335147
descendimiento_NOUN	57	0.1354140270335147
nocivo_NOUN	57	0.1354140270335147
desmunicipalización_NOUN	57	0.1354140270335147
castrista_NOUN	57	0.1354140270335147
sufrir_AUX_Ind_Pres	57	0.1354140270335147
linier_NOUN	57	0.1354140270335147
incivilizado_ADJ	57	0.1354140270335147
indigestar_ADJ	57	0.1354140270335147
logueado_ADJ	57	0.1354140270335147
empres_NOUN	57	0.1354140270335147
apreciativo_ADJ	57	0.1354140270335147
sofas_ADJ	57	0.1354140270335147
reverenciar_VERB_Inf	57	0.1354140270335147
escote_ADJ	57	0.1354140270335147
norirlandés_NOUN	57	0.1354140270335147
escalon_NOUN	57	0.1354140270335147
fascinar_VERB_Ger	57	0.1354140270335147
prestigiar_VERB_Ind_Pres	57	0.1354140270335147
saltar_VERB_Cnd	57	0.1354140270335147
ju_ADP	57	0.1354140270335147
francmasonería_NOUN	57	0.1354140270335147
exocrino_ADJ	57	0.1354140270335147
pudiente_NOUN	57	0.1354140270335147
polí_NOUN	57	0.1354140270335147
rememorar_ADJ	57	0.1354140270335147
apoltronar_ADJ	57	0.1354140270335147
fustigar_VERB_Inf	57	0.1354140270335147
avivar_VERB_Past	57	0.1354140270335147
ah_ADP	57	0.1354140270335147
utilize_VERB_Ind_Pres	57	0.1354140270335147
transport_NOUN	57	0.1354140270335147
akainu_ADV	57	0.1354140270335147
hier_NOUN	57	0.1354140270335147
mesias_NOUN	57	0.1354140270335147
anticorrupción_ADJ	57	0.1354140270335147
surface_VERB_Ind_Pres	57	0.1354140270335147
ufólogo_NOUN	57	0.1354140270335147
uncharted_ADJ	57	0.1354140270335147
autógeno_ADJ	57	0.1354140270335147
exceptuar_AUX_Ger	57	0.1354140270335147
gemir_VERB_Ind_Imp	57	0.1354140270335147
guarrilla_NOUN	57	0.1354140270335147
tocadiscos_NOUN	57	0.1354140270335147
basic_NOUN	57	0.1354140270335147
■_ADJ	57	0.1354140270335147
enfriar_VERB_Sub_Imp	57	0.1354140270335147
imbecil_NOUN	57	0.1354140270335147
heterótrofo_NOUN	57	0.1354140270335147
esquivar_VERB_Past	57	0.1354140270335147
envilecimiento_NOUN	57	0.1354140270335147
calzar_VERB_Ger	57	0.1354140270335147
franquear_VERB_Past	57	0.1354140270335147
vytorin_VERB_Ind_Pres	57	0.1354140270335147
estresante_ADV	57	0.1354140270335147
tabular_VERB_Inf	57	0.1354140270335147
interactuar_VERB_Ind_Imp	57	0.1354140270335147
ciclooxigenasa_NOUN	57	0.1354140270335147
brujir_VERB_Ind_Past	57	0.1354140270335147
sojero_ADJ	57	0.1354140270335147
fraccionamiento_ADJ	57	0.1354140270335147
ultrajar_VERB_Inf	57	0.1354140270335147
ciclar_ADJ	57	0.1354140270335147
subsidiar_VERB_Ger	57	0.1354140270335147
eurocentrismo_NOUN	57	0.1354140270335147
ooquistes_NOUN	57	0.1354140270335147
sensu_NOUN	57	0.1354140270335147
nucleación_NOUN	57	0.1354140270335147
transpirabilidad_NOUN	57	0.1354140270335147
predominante_NOUN	57	0.1354140270335147
avión_ADJ	57	0.1354140270335147
redimensiona_VERB_Ind_Pres	57	0.1354140270335147
campanil_NOUN	57	0.1354140270335147
solapadamente_ADV	57	0.1354140270335147
ñoquis_NOUN	57	0.1354140270335147
jaleo_NOUN	57	0.1354140270335147
oculista_ADJ	57	0.1354140270335147
roncar_VERB_Ind_Imp	57	0.1354140270335147
convencionalismo_VERB_Ind_Pres	57	0.1354140270335147
urbanizar_VERB_Past	57	0.1354140270335147
oo_PRON	57	0.1354140270335147
gril_NOUN	57	0.1354140270335147
paranoico_VERB_Ind_Pres	57	0.1354140270335147
transeúnte_ADJ	57	0.1354140270335147
alá_NOUN	57	0.1354140270335147
cigarrera_NOUN	57	0.1354140270335147
poetica_ADJ	57	0.1354140270335147
analítico_VERB_Ind_Pres	57	0.1354140270335147
desperte_VERB_Ind_Pres	57	0.1354140270335147
residenciar_VERB_Ind_Pres	57	0.1354140270335147
esquinero_ADJ	57	0.1354140270335147
silabar_NOUN	57	0.1354140270335147
materializar_VERB_Sub_Imp	57	0.1354140270335147
puntualizar_AUX_Ger	57	0.1354140270335147
warner_NOUN	57	0.1354140270335147
1375_NOUN	57	0.1354140270335147
macintosh_NOUN	57	0.1354140270335147
restaurativo_ADJ	57	0.1354140270335147
hialino_NOUN	57	0.1354140270335147
aleman_ADJ	57	0.1354140270335147
browser_VERB_Inf	57	0.1354140270335147
radiata_ADJ	57	0.1354140270335147
arrumaco_NOUN	57	0.1354140270335147
caravaqueños_NOUN	57	0.1354140270335147
maltear_ADJ	57	0.1354140270335147
miar_ADV	57	0.1354140270335147
pense_NOUN	57	0.1354140270335147
inca_VERB_Ind_Pres	57	0.1354140270335147
apto_VERB_Past	57	0.1354140270335147
sincronizar_VERB_Ger	57	0.1354140270335147
amazona_ADJ	57	0.1354140270335147
alcanze_NOUN	57	0.1354140270335147
autodenominada_ADJ	57	0.1354140270335147
sincitial_ADJ	57	0.1354140270335147
convaleciente_NOUN	57	0.1354140270335147
terapeúticas_ADJ	57	0.1354140270335147
17:00_NOUN	57	0.1354140270335147
chulapo_NOUN	57	0.1354140270335147
protocolizar_VERB_Inf	57	0.1354140270335147
periapical_ADJ	57	0.1354140270335147
perseguible_ADJ	57	0.1354140270335147
simbolico_ADJ	57	0.1354140270335147
extraer_VERB_Imp	57	0.1354140270335147
peluquero_VERB_Ind_Pres	57	0.1354140270335147
surcar_VERB_Sub_Pres	57	0.1354140270335147
parámetro_ADJ	57	0.1354140270335147
silvestre_ADP	57	0.1354140270335147
antorcha_ADJ	57	0.1354140270335147
ise_VERB_Ind_Past	57	0.1354140270335147
8051_NOUN	57	0.1354140270335147
evaporar_NOUN	57	0.1354140270335147
inmunoensayo_NOUN	57	0.1354140270335147
engullir_VERB_Sub_Pres	57	0.1354140270335147
álvaro_NOUN	57	0.1354140270335147
lamparitas_NOUN	57	0.1354140270335147
anticipacion_NOUN	57	0.1354140270335147
barriga_ADJ	57	0.1354140270335147
varal_NOUN	57	0.1354140270335147
wapas_NOUN	57	0.1354140270335147
estatinas_ADJ	57	0.1354140270335147
antispam_ADJ	57	0.1354140270335147
antipalúdico_ADJ	57	0.1354140270335147
nous_VERB_Ind_Pres	57	0.1354140270335147
interneuronas_NOUN	57	0.1354140270335147
pelmazo_NOUN	57	0.1354140270335147
-18_VERB_Ind_Pres	57	0.1354140270335147
califal_VERB_Ind_Past	57	0.1354140270335147
mismísima_NOUN	57	0.1354140270335147
mediatizar_VERB_Ind_Pres	57	0.1354140270335147
cordialmente_NOUN	57	0.1354140270335147
raicillas_NOUN	57	0.1354140270335147
primers_NOUN	57	0.1354140270335147
pifiar_ADJ	57	0.1354140270335147
tonic_ADJ	57	0.1354140270335147
examinando_VERB_Ger	57	0.1354140270335147
cuarterón_NOUN	57	0.1354140270335147
escarbar_VERB_Ind_Imp	57	0.1354140270335147
zigoto_NOUN	57	0.1354140270335147
sportinguista_ADJ	57	0.1354140270335147
rosuvastatina_NOUN	57	0.1354140270335147
tlaxcalteca_NOUN	57	0.1354140270335147
regañar_VERB_Ind_Past	57	0.1354140270335147
volverán_VERB_Ind_Fut	57	0.1354140270335147
bascular_VERB_Ind_Pres	57	0.1354140270335147
abarcar_NOUN	57	0.1354140270335147
estratégias_NOUN	57	0.1354140270335147
reagrupante_NOUN	57	0.1354140270335147
opacar_VERB_Ind_Past	57	0.1354140270335147
impel_NOUN	57	0.1354140270335147
⇒_VERB_Ind_Pres	57	0.1354140270335147
repolarización_NOUN	57	0.1354140270335147
casodex_VERB_Ind_Past	57	0.1354140270335147
palurdo_ADJ	57	0.1354140270335147
maraton_ADJ	57	0.1354140270335147
galardonar_VERB_Ind_Past	57	0.1354140270335147
inglaterra_VERB_Sub_Pres	57	0.1354140270335147
am_INTJ	57	0.1354140270335147
hidroponía_NOUN	57	0.1354140270335147
reclamo_VERB_Ind_Pres	57	0.1354140270335147
texas_VERB_Ind_Pres	57	0.1354140270335147
sondear_VERB_Ger	57	0.1354140270335147
duras_ADJ	57	0.1354140270335147
would_ADJ	57	0.1354140270335147
espectral_NOUN	57	0.1354140270335147
binding_NOUN	57	0.1354140270335147
fraps_NOUN	57	0.1354140270335147
guiñar_VERB_Sub_Pres	57	0.1354140270335147
us_INTJ	57	0.1354140270335147
sedimentar_VERB_Ind_Pres	57	0.1354140270335147
actividad_ADJ	57	0.1354140270335147
clindamicina_NOUN	57	0.1354140270335147
impreciso_NOUN	57	0.1354140270335147
reverendo_VERB_Ger	57	0.1354140270335147
generalísimo_NOUN	57	0.1354140270335147
empacador_NOUN	57	0.1354140270335147
discinesia_NOUN	57	0.1354140270335147
only_VERB_Ind_Pres	57	0.1354140270335147
picotear_VERB_Ind_Pres	57	0.1354140270335147
comiendo_VERB_Ger	57	0.1354140270335147
galardonar_VERB_Ind_Pres	57	0.1354140270335147
cuándo_NOUN	57	0.1354140270335147
revolution_NOUN	57	0.1354140270335147
clemente_ADJ	57	0.1354140270335147
legislativa_ADJ	57	0.1354140270335147
tant_NOUN	57	0.1354140270335147
osar_VERB_Sub_Imp	57	0.1354140270335147
solita_NOUN	57	0.1354140270335147
convocar_VERB_Cnd	57	0.1354140270335147
bisonte_ADJ	57	0.1354140270335147
notita_NOUN	57	0.1354140270335147
banearon_VERB_Ind_Past	57	0.1354140270335147
intraoperatorio_ADJ	57	0.1354140270335147
license_ADJ	57	0.1354140270335147
colisionador_NOUN	57	0.1354140270335147
acrilamida_NOUN	57	0.1354140270335147
1252_NOUN	57	0.1354140270335147
poliqueto_NOUN	57	0.1354140270335147
tromboembólicos_ADJ	57	0.1354140270335147
rodajitas_NOUN	57	0.1354140270335147
llantén_NOUN	57	0.1354140270335147
manufacturar_VERB_Ind_Pres	57	0.1354140270335147
remodelacion_NOUN	57	0.1354140270335147
facilitan_VERB_Ind_Pres	57	0.1354140270335147
hipertexto_ADJ	57	0.1354140270335147
tarragona_ADJ	57	0.1354140270335147
killed_NOUN	57	0.1354140270335147
timberwolves_NOUN	57	0.1354140270335147
desafinar_VERB_Ind_Pres	57	0.1354140270335147
lorquinos_ADJ	57	0.1354140270335147
accionador_NOUN	57	0.1354140270335147
spaniel_ADJ	57	0.1354140270335147
nadie_VERB_Ind_Pres	57	0.1354140270335147
increíble_NOUN	57	0.1354140270335147
lapidas_ADJ	57	0.1354140270335147
depakote_NOUN	57	0.1354140270335147
combat_VERB_Ind_Pres	57	0.1354140270335147
rechupete_NOUN	57	0.1354140270335147
pijada_ADJ	57	0.1354140270335147
bronquiolo_NOUN	57	0.1354140270335147
laborismo_NOUN	57	0.1354140270335147
multímetro_NOUN	57	0.1354140270335147
named_VERB_Ind_Past	57	0.1354140270335147
confeso_VERB_Ind_Pres	57	0.1354140270335147
aconsejar_INTJ	57	0.1354140270335147
incondicionalidad_NOUN	57	0.1354140270335147
ordinariez_NOUN	57	0.1354140270335147
bambolear_NOUN	57	0.1354140270335147
petarda_NOUN	57	0.1354140270335147
baricentro_NOUN	57	0.1354140270335147
sacamos_VERB_Ind_Pres	57	0.1354140270335147
banal_NOUN	57	0.1354140270335147
reformulando_VERB_Ger	57	0.1354140270335147
quintil_ADJ	57	0.1354140270335147
bogie_NOUN	57	0.1354140270335147
dilucidar_VERB_Past	57	0.1354140270335147
felipismo_NOUN	57	0.1354140270335147
refrenar_VERB_Ind_Pres	57	0.1354140270335147
glomerular_NOUN	57	0.1354140270335147
electronegatividad_NOUN	57	0.1354140270335147
relizar_VERB_Inf	57	0.1354140270335147
ungir_VERB_Ind_Pres	57	0.1354140270335147
colaborar_AUX_Ind_Pres	57	0.1354140270335147
freddie_NOUN	57	0.1354140270335147
oversize_NOUN	57	0.1354140270335147
correlacion_NOUN	57	0.1354140270335147
troya_NOUN	57	0.1354140270335147
bleach_VERB_Ind_Past	57	0.1354140270335147
cavitacion_NOUN	57	0.1354140270335147
flexibilizar_VERB_Past	57	0.1354140270335147
catastrófico_NOUN	57	0.1354140270335147
prêt_NOUN	57	0.1354140270335147
encarecer_VERB_Sub_Pres	57	0.1354140270335147
1295_NOUN	57	0.1354140270335147
dejaré_VERB_Ind_Fut	57	0.1354140270335147
ssh_PRON	57	0.1354140270335147
1360_NOUN	57	0.1354140270335147
playlist_NOUN	57	0.1354140270335147
recombinante_ADV	57	0.1354140270335147
sórdido_NOUN	57	0.1354140270335147
canales_NOUN	57	0.1354140270335147
clarinetista_NOUN	57	0.1354140270335147
pitido_ADJ	57	0.1354140270335147
embrion_NOUN	57	0.1354140270335147
semiabierto_ADJ	57	0.1354140270335147
aguirre_ADJ	57	0.1354140270335147
lles_ADJ	57	0.1354140270335147
peperos_ADJ	57	0.1354140270335147
tamien_ADV	57	0.1354140270335147
unir_AUX_Inf	57	0.1354140270335147
cigomático_ADJ	57	0.1354140270335147
anatomista_NOUN	57	0.1354140270335147
interponer_VERB_Sub_Imp	57	0.1354140270335147
yum_ADP	57	0.1354140270335147
adiós_VERB_Imp	57	0.1354140270335147
suplidor_NOUN	57	0.1354140270335147
inquirir_VERB_Sub_Pres	57	0.1354140270335147
ebook_VERB_Ind_Past	57	0.1354140270335147
tiritar_VERB_Ind_Pres	57	0.1354140270335147
meter_AUX_Inf	57	0.1354140270335147
tigre_ADJ	57	0.1354140270335147
profesor_VERB_Ind_Past	57	0.1354140270335147
envolvente_ADV	57	0.1354140270335147
patin_NOUN	57	0.1354140270335147
london_ADJ	57	0.1354140270335147
hotmail_ADJ	57	0.1354140270335147
galerias_ADJ	57	0.1354140270335147
fueraborda_NOUN	57	0.1354140270335147
soys_VERB_Sub_Imp	57	0.1354140270335147
cuelga_VERB_Ind_Pres	57	0.1354140270335147
empiece_VERB_Ind_Pres	57	0.1354140270335147
fonos_NOUN	57	0.1354140270335147
memory_ADJ	57	0.1354140270335147
chistar_ADP	57	0.1354140270335147
telepáticamente_ADV	57	0.1354140270335147
autofinanciamiento_NOUN	57	0.1354140270335147
predicable_ADJ	57	0.1354140270335147
ayatolá_ADV	57	0.1354140270335147
adversamente_ADV	57	0.1354140270335147
quitaria_VERB_Ind_Pres	57	0.1354140270335147
perimetro_NOUN	57	0.1354140270335147
escola_NOUN	57	0.1354140270335147
salidita_NOUN	57	0.1354140270335147
sistematizar_VERB_Ger	57	0.1354140270335147
19_NOUN	57	0.1354140270335147
multicelular_NOUN	57	0.1354140270335147
ibones_NOUN	57	0.1354140270335147
cárnico_NOUN	57	0.1354140270335147
hormigueo_NOUN	57	0.1354140270335147
epson_NOUN	57	0.1354140270335147
blanditos_NOUN	57	0.1354140270335147
quella_NOUN	57	0.1354140270335147
hierbajos_NOUN	57	0.1354140270335147
delivery_NOUN	57	0.1354140270335147
neblinoso_ADJ	57	0.1354140270335147
ñoñería_NOUN	57	0.1354140270335147
necesitás_VERB_Ind_Pres	57	0.1354140270335147
redoblar_VERB_Past	57	0.1354140270335147
accionantes_NOUN	57	0.1354140270335147
deves_NOUN	57	0.1354140270335147
ot_NOUN	57	0.1354140270335147
espectroscopio_NOUN	57	0.1354140270335147
rata_VERB_Ind_Pres	57	0.1354140270335147
tomar_DET	57	0.1354140270335147
yedra_NOUN	57	0.1354140270335147
besar_VERB_Sub_Pres	57	0.1354140270335147
sobreañadir_ADJ	57	0.1354140270335147
pasteleria_NOUN	57	0.1354140270335147
bioacumulación_NOUN	57	0.1354140270335147
fundidor_NOUN	57	0.1354140270335147
edafológico_ADJ	57	0.1354140270335147
clamar_ADJ	57	0.1354140270335147
yera_VERB_Sub_Imp	57	0.1354140270335147
hno_NOUN	57	0.1354140270335147
estimar_VERB_Imp	57	0.1354140270335147
transversalización_NOUN	57	0.1354140270335147
espantosamente_ADV	57	0.1354140270335147
linfoblástico_ADJ	57	0.1354140270335147
6.25_NOUN	57	0.1354140270335147
bayo_VERB_Ind_Pres	57	0.1354140270335147
contaban_VERB_Ind_Imp	57	0.1354140270335147
biodigestores_NOUN	57	0.1354140270335147
pidiendo_VERB_Ger	57	0.1354140270335147
frozen_NOUN	57	0.1354140270335147
indagar_VERB_Ind_Imp	57	0.1354140270335147
antónimo_ADJ	57	0.1354140270335147
líbico_ADJ	57	0.1354140270335147
punctum_NOUN	57	0.1354140270335147
bufar_VERB_Ind_Pres	57	0.1354140270335147
eicosanoides_NOUN	57	0.1354140270335147
bronquiectasia_NOUN	57	0.1354140270335147
hell_NOUN	57	0.1354140270335147
amig_VERB_Ind_Past	57	0.1354140270335147
malograr_VERB_Ind_Past	57	0.1354140270335147
bacteriólogo_NOUN	57	0.1354140270335147
melanogaster_VERB_Inf	57	0.1354140270335147
apresurar_VERB_Ind_Imp	57	0.1354140270335147
valencia_ADJ	57	0.1354140270335147
sudadera_VERB_Ind_Pres	57	0.1354140270335147
sepultar_VERB_Ger	57	0.1354140270335147
subzonas_NOUN	57	0.1354140270335147
torrejón_NOUN	57	0.1354140270335147
poni_NOUN	57	0.1354140270335147
jubilar_VERB_Ind_Fut	57	0.1354140270335147
mazapán_VERB_Ind_Pres	57	0.1354140270335147
miofascial_ADJ	57	0.1354140270335147
vee_VERB_Ind_Pres	57	0.1354140270335147
consolidar_VERB_Cnd	57	0.1354140270335147
16:15_NOUN	57	0.1354140270335147
contaron_VERB_Ind_Past	57	0.1354140270335147
totaneros_NOUN	57	0.1354140270335147
riva_ADJ	57	0.1354140270335147
cojear_VERB_Ind_Imp	57	0.1354140270335147
antecámara_NOUN	57	0.1354140270335147
xv_ADV	57	0.1354140270335147
caleño_ADJ	57	0.1354140270335147
precinto_ADJ	57	0.1354140270335147
preoperatorios_ADJ	57	0.1354140270335147
movi_NOUN	57	0.1354140270335147
tardíamente_ADV	57	0.1354140270335147
reagrupar_ADJ	57	0.1354140270335147
conoceras_NOUN	57	0.1354140270335147
més_PRON	57	0.1354140270335147
selecciona_VERB_Ind_Pres	57	0.1354140270335147
frigorificos_NOUN	57	0.1354140270335147
obedecer_VERB_Cnd	57	0.1354140270335147
